,index,concept,pal,accuracy,source,pal_conc
19193,11731,sleeping,7,0.0,data,7sleeping
19194,11785,sleeping,7,0.0,data,7sleeping
19195,11826,sleeping,7,1.0,data,7sleeping
19196,11830,sleeping,7,0.0,data,7sleeping
19197,11896,sleeping,7,0.0,data,7sleeping
19198,11905,sleeping,7,0.0,data,7sleeping
19199,11956,sleeping,7,0.0,data,7sleeping
19200,12294,sleeping,7,1.0,data,7sleeping
19201,12306,sleeping,7,0.0,data,7sleeping
19202,12372,sleeping,7,0.0,data,7sleeping
19203,12381,sleeping,7,0.0,data,7sleeping
19204,12420,sleeping,7,0.0,data,7sleeping
19205,12451,sleeping,7,0.0,data,7sleeping
19206,12509,sleeping,7,0.0,data,7sleeping
19207,12547,sleeping,7,1.0,data,7sleeping
19208,13176,sleeping,7,0.0,data,7sleeping
19209,13215,sleeping,7,1.0,data,7sleeping
19210,13232,sleeping,7,0.0,data,7sleeping
19211,13253,sleeping,7,0.0,data,7sleeping
19212,13291,sleeping,7,0.0,data,7sleeping
19213,13333,sleeping,7,1.0,data,7sleeping
19214,13382,sleeping,7,1.0,data,7sleeping
19215,13402,sleeping,7,0.0,data,7sleeping
19216,13734,sleeping,7,0.0,data,7sleeping
19217,13783,sleeping,7,1.0,data,7sleeping
19218,13815,sleeping,7,0.0,data,7sleeping
19219,13849,sleeping,7,0.0,data,7sleeping
19220,13902,sleeping,7,0.0,data,7sleeping
19221,13936,sleeping,7,0.0,data,7sleeping
19222,13965,sleeping,7,0.0,data,7sleeping
19223,14012,sleeping,7,0.0,data,7sleeping
19224,14618,sleeping,7,0.0,data,7sleeping
19225,14645,sleeping,7,1.0,data,7sleeping
19226,14705,sleeping,7,0.0,data,7sleeping
19227,14722,sleeping,7,0.0,data,7sleeping
19228,14755,sleeping,7,0.0,data,7sleeping
19229,14791,sleeping,7,1.0,data,7sleeping
19230,14844,sleeping,7,0.0,data,7sleeping
19231,14856,sleeping,7,0.0,data,7sleeping
19232,14910,sleeping,7,1.0,data,7sleeping
19233,14955,sleeping,7,0.0,data,7sleeping
19234,14975,sleeping,7,1.0,data,7sleeping
19235,15017,sleeping,7,1.0,data,7sleeping
19236,15064,sleeping,7,1.0,data,7sleeping
19237,15081,sleeping,7,1.0,data,7sleeping
19238,15130,sleeping,7,1.0,data,7sleeping
19239,15168,sleeping,7,1.0,data,7sleeping
19240,15502,sleeping,7,0.0,data,7sleeping
19241,15541,sleeping,7,0.0,data,7sleeping
19242,15559,sleeping,7,0.0,data,7sleeping
19243,15589,sleeping,7,0.0,data,7sleeping
19244,15643,sleeping,7,0.0,data,7sleeping
19245,15666,sleeping,7,0.0,data,7sleeping
19246,15708,sleeping,7,0.0,data,7sleeping
19247,15732,sleeping,7,0.0,data,7sleeping
19248,16070,sleeping,7,1.0,data,7sleeping
19249,16127,sleeping,7,1.0,data,7sleeping
19250,16137,sleeping,7,0.0,data,7sleeping
19251,16200,sleeping,7,1.0,data,7sleeping
19252,16215,sleeping,7,0.0,data,7sleeping
19253,16257,sleeping,7,0.0,data,7sleeping
19254,16306,sleeping,7,1.0,data,7sleeping
19255,16320,sleeping,7,1.0,data,7sleeping
19256,16378,sleeping,7,1.0,data,7sleeping
19257,16412,sleeping,7,1.0,data,7sleeping
19258,16458,sleeping,7,1.0,data,7sleeping
19259,16465,sleeping,7,1.0,data,7sleeping
19260,16504,sleeping,7,1.0,data,7sleeping
19261,16543,sleeping,7,1.0,data,7sleeping
19262,16595,sleeping,7,1.0,data,7sleeping
19263,16637,sleeping,7,1.0,data,7sleeping
19264,16662,sleeping,7,0.0,data,7sleeping
19265,16704,sleeping,7,0.0,data,7sleeping
19266,16755,sleeping,7,0.0,data,7sleeping
19267,16766,sleeping,7,0.0,data,7sleeping
19268,16793,sleeping,7,1.0,data,7sleeping
19269,16840,sleeping,7,1.0,data,7sleeping
19270,16875,sleeping,7,0.0,data,7sleeping
19271,16913,sleeping,7,0.0,data,7sleeping
19272,16973,sleeping,7,0.0,data,7sleeping
19273,16978,sleeping,7,0.0,data,7sleeping
19274,17043,sleeping,7,0.0,data,7sleeping
19275,17055,sleeping,7,0.0,data,7sleeping
19276,17118,sleeping,7,0.0,data,7sleeping
19277,17136,sleeping,7,0.0,data,7sleeping
19278,17176,sleeping,7,0.0,data,7sleeping
19279,17193,sleeping,7,1.0,data,7sleeping
19280,18142,sleeping,7,0.0,data,7sleeping
19281,18176,sleeping,7,0.0,data,7sleeping
19282,18184,sleeping,7,0.0,data,7sleeping
19283,18241,sleeping,7,1.0,data,7sleeping
19284,18275,sleeping,7,0.0,data,7sleeping
19285,18313,sleeping,7,1.0,data,7sleeping
19286,18343,sleeping,7,1.0,data,7sleeping
19287,18378,sleeping,7,0.0,data,7sleeping
19288,18721,sleeping,7,0.0,data,7sleeping
19289,18751,sleeping,7,0.0,data,7sleeping
19290,18772,sleeping,7,0.0,data,7sleeping
19291,18820,sleeping,7,0.0,data,7sleeping
19292,18851,sleeping,7,1.0,data,7sleeping
19293,18886,sleeping,7,0.0,data,7sleeping
19294,18934,sleeping,7,0.0,data,7sleeping
19295,18965,sleeping,7,0.0,data,7sleeping
19296,19012,sleeping,7,0.0,data,7sleeping
19297,19031,sleeping,7,1.0,data,7sleeping
19298,19056,sleeping,7,1.0,data,7sleeping
19299,19102,sleeping,7,0.0,data,7sleeping
19300,19139,sleeping,7,0.0,data,7sleeping
19301,19169,sleeping,7,0.0,data,7sleeping
19302,19214,sleeping,7,0.0,data,7sleeping
19303,19257,sleeping,7,0.0,data,7sleeping
19304,20452,sleeping,7,1.0,data,7sleeping
19305,20513,sleeping,7,1.0,data,7sleeping
19306,20531,sleeping,7,0.0,data,7sleeping
19307,20586,sleeping,7,0.0,data,7sleeping
19308,20594,sleeping,7,1.0,data,7sleeping
19309,20652,sleeping,7,0.0,data,7sleeping
19310,20671,sleeping,7,0.0,data,7sleeping
19311,20725,sleeping,7,0.0,data,7sleeping
19312,21062,sleeping,7,1.0,data,7sleeping
19313,21089,sleeping,7,0.0,data,7sleeping
19314,21121,sleeping,7,0.0,data,7sleeping
19315,21147,sleeping,7,0.0,data,7sleeping
19316,21172,sleeping,7,0.0,data,7sleeping
19317,21224,sleeping,7,0.0,data,7sleeping
19318,21274,sleeping,7,0.0,data,7sleeping
19319,21299,sleeping,7,0.0,data,7sleeping
19320,21336,sleeping,7,0.0,data,7sleeping
19321,21363,sleeping,7,1.0,data,7sleeping
19322,21411,sleeping,7,1.0,data,7sleeping
19323,21438,sleeping,7,0.0,data,7sleeping
19324,21476,sleeping,7,1.0,data,7sleeping
19325,21533,sleeping,7,1.0,data,7sleeping
19326,21554,sleeping,7,1.0,data,7sleeping
19327,21577,sleeping,7,1.0,data,7sleeping
19328,21919,sleeping,7,0.0,data,7sleeping
19329,21947,sleeping,7,0.0,data,7sleeping
19330,21984,sleeping,7,1.0,data,7sleeping
19331,22033,sleeping,7,0.0,data,7sleeping
19332,22064,sleeping,7,0.0,data,7sleeping
19333,22110,sleeping,7,1.0,data,7sleeping
19334,22142,sleeping,7,0.0,data,7sleeping
19335,22169,sleeping,7,1.0,data,7sleeping
19336,23104,sleeping,7,0.0,data,7sleeping
19337,23133,sleeping,7,1.0,data,7sleeping
19338,23155,sleeping,7,0.0,data,7sleeping
19339,23192,sleeping,7,1.0,data,7sleeping
19340,23221,sleeping,7,1.0,data,7sleeping
19341,23275,sleeping,7,1.0,data,7sleeping
19342,23302,sleeping,7,1.0,data,7sleeping
19343,23342,sleeping,7,1.0,data,7sleeping
19344,23669,sleeping,7,0.0,data,7sleeping
19345,23714,sleeping,7,0.0,data,7sleeping
19346,23743,sleeping,7,0.0,data,7sleeping
19347,23796,sleeping,7,0.0,data,7sleeping
19348,23802,sleeping,7,0.0,data,7sleeping
19349,23839,sleeping,7,0.0,data,7sleeping
19350,23877,sleeping,7,0.0,data,7sleeping
19351,23908,sleeping,7,0.0,data,7sleeping
19352,24556,sleeping,7,1.0,data,7sleeping
19353,24577,sleeping,7,0.0,data,7sleeping
19354,24626,sleeping,7,1.0,data,7sleeping
19355,24659,sleeping,7,0.0,data,7sleeping
19356,24680,sleeping,7,1.0,data,7sleeping
19357,24737,sleeping,7,0.0,data,7sleeping
19358,24751,sleeping,7,0.0,data,7sleeping
19359,24786,sleeping,7,0.0,data,7sleeping
19360,24843,sleeping,7,0.0,data,7sleeping
19361,24893,sleeping,7,0.0,data,7sleeping
19362,24908,sleeping,7,0.0,data,7sleeping
19363,24958,sleeping,7,1.0,data,7sleeping
19364,24980,sleeping,7,1.0,data,7sleeping
19365,25035,sleeping,7,1.0,data,7sleeping
19366,25069,sleeping,7,0.0,data,7sleeping
19367,25086,sleeping,7,0.0,data,7sleeping
19368,25710,sleeping,7,1.0,data,7sleeping
19369,25766,sleeping,7,1.0,data,7sleeping
19370,25788,sleeping,7,1.0,data,7sleeping
19371,25809,sleeping,7,1.0,data,7sleeping
19372,25869,sleeping,7,0.0,data,7sleeping
19373,25892,sleeping,7,1.0,data,7sleeping
19374,25943,sleeping,7,0.0,data,7sleeping
19375,25971,sleeping,7,0.0,data,7sleeping
19376,27179,sleeping,7,1.0,data,7sleeping
19377,27231,sleeping,7,1.0,data,7sleeping
19378,27242,sleeping,7,1.0,data,7sleeping
19379,27277,sleeping,7,1.0,data,7sleeping
19380,27308,sleeping,7,1.0,data,7sleeping
19381,27341,sleeping,7,1.0,data,7sleeping
19382,27400,sleeping,7,1.0,data,7sleeping
19383,27438,sleeping,7,1.0,data,7sleeping
19384,27745,sleeping,7,0.0,data,7sleeping
19385,27804,sleeping,7,0.0,data,7sleeping
19386,27833,sleeping,7,0.0,data,7sleeping
19387,27883,sleeping,7,0.0,data,7sleeping
19388,27890,sleeping,7,0.0,data,7sleeping
19389,27951,sleeping,7,0.0,data,7sleeping
19390,27988,sleeping,7,0.0,data,7sleeping
19391,28030,sleeping,7,1.0,data,7sleeping
19392,28069,sleeping,7,0.0,data,7sleeping
19393,28073,sleeping,7,1.0,data,7sleeping
19394,28110,sleeping,7,0.0,data,7sleeping
19395,28160,sleeping,7,1.0,data,7sleeping
19396,28203,sleeping,7,0.0,data,7sleeping
19397,28242,sleeping,7,0.0,data,7sleeping
19398,28264,sleeping,7,1.0,data,7sleeping
19399,28319,sleeping,7,0.0,data,7sleeping
19400,28356,sleeping,7,0.0,data,7sleeping
19401,28382,sleeping,7,0.0,data,7sleeping
19402,28419,sleeping,7,1.0,data,7sleeping
19403,28440,sleeping,7,1.0,data,7sleeping
19404,28497,sleeping,7,0.0,data,7sleeping
19405,28535,sleeping,7,1.0,data,7sleeping
19406,28553,sleeping,7,0.0,data,7sleeping
19407,28606,sleeping,7,0.0,data,7sleeping
19408,17,sleeping,9,1.0,data,9sleeping
19409,44,sleeping,9,1.0,data,9sleeping
19410,100,sleeping,9,1.0,data,9sleeping
19411,127,sleeping,9,1.0,data,9sleeping
19412,161,sleeping,9,1.0,data,9sleeping
19413,218,sleeping,9,1.0,data,9sleeping
19414,230,sleeping,9,1.0,data,9sleeping
19415,287,sleeping,9,1.0,data,9sleeping
19416,1481,sleeping,9,1.0,data,9sleeping
19417,1528,sleeping,9,1.0,data,9sleeping
19418,1536,sleeping,9,1.0,data,9sleeping
19419,1591,sleeping,9,1.0,data,9sleeping
19420,1618,sleeping,9,1.0,data,9sleeping
19421,1679,sleeping,9,1.0,data,9sleeping
19422,1686,sleeping,9,1.0,data,9sleeping
19423,1721,sleeping,9,1.0,data,9sleeping
19424,1773,sleeping,9,1.0,data,9sleeping
19425,1823,sleeping,9,1.0,data,9sleeping
19426,1839,sleeping,9,1.0,data,9sleeping
19427,1868,sleeping,9,1.0,data,9sleeping
19428,1920,sleeping,9,1.0,data,9sleeping
19429,1945,sleeping,9,1.0,data,9sleeping
19430,1978,sleeping,9,1.0,data,9sleeping
19431,2030,sleeping,9,1.0,data,9sleeping
19432,2357,sleeping,9,0.0,data,9sleeping
19433,2386,sleeping,9,1.0,data,9sleeping
19434,2441,sleeping,9,0.0,data,9sleeping
19435,2450,sleeping,9,1.0,data,9sleeping
19436,2495,sleeping,9,0.0,data,9sleeping
19437,2528,sleeping,9,0.0,data,9sleeping
19438,2575,sleeping,9,1.0,data,9sleeping
19439,2620,sleeping,9,0.0,data,9sleeping
19440,2953,sleeping,9,0.0,data,9sleeping
19441,2985,sleeping,9,0.0,data,9sleeping
19442,3030,sleeping,9,0.0,data,9sleeping
19443,3042,sleeping,9,1.0,data,9sleeping
19444,3088,sleeping,9,1.0,data,9sleeping
19445,3132,sleeping,9,0.0,data,9sleeping
19446,3147,sleeping,9,0.0,data,9sleeping
19447,3207,sleeping,9,1.0,data,9sleeping
19448,3228,sleeping,9,1.0,data,9sleeping
19449,3257,sleeping,9,1.0,data,9sleeping
19450,3288,sleeping,9,1.0,data,9sleeping
19451,3326,sleeping,9,1.0,data,9sleeping
19452,3369,sleeping,9,1.0,data,9sleeping
19453,3427,sleeping,9,1.0,data,9sleeping
19454,3438,sleeping,9,1.0,data,9sleeping
19455,3475,sleeping,9,1.0,data,9sleeping
19456,3531,sleeping,9,1.0,data,9sleeping
19457,3571,sleeping,9,1.0,data,9sleeping
19458,3589,sleeping,9,1.0,data,9sleeping
19459,3642,sleeping,9,1.0,data,9sleeping
19460,3672,sleeping,9,1.0,data,9sleeping
19461,3722,sleeping,9,1.0,data,9sleeping
19462,3725,sleeping,9,1.0,data,9sleeping
19463,3760,sleeping,9,1.0,data,9sleeping
19464,3827,sleeping,9,0.0,data,9sleeping
19465,3865,sleeping,9,0.0,data,9sleeping
19466,3905,sleeping,9,0.0,data,9sleeping
19467,3935,sleeping,9,0.0,data,9sleeping
19468,3960,sleeping,9,0.0,data,9sleeping
19469,3998,sleeping,9,0.0,data,9sleeping
19470,4042,sleeping,9,0.0,data,9sleeping
19471,4084,sleeping,9,0.0,data,9sleeping
19472,4981,sleeping,9,1.0,data,9sleeping
19473,5011,sleeping,9,1.0,data,9sleeping
19474,5059,sleeping,9,1.0,data,9sleeping
19475,5110,sleeping,9,1.0,data,9sleeping
19476,5120,sleeping,9,1.0,data,9sleeping
19477,5168,sleeping,9,1.0,data,9sleeping
19478,5209,sleeping,9,1.0,data,9sleeping
19479,5222,sleeping,9,1.0,data,9sleeping
19480,5279,sleeping,9,1.0,data,9sleeping
19481,5312,sleeping,9,1.0,data,9sleeping
19482,5350,sleeping,9,1.0,data,9sleeping
19483,5393,sleeping,9,1.0,data,9sleeping
19484,5412,sleeping,9,0.0,data,9sleeping
19485,5475,sleeping,9,1.0,data,9sleeping
19486,5490,sleeping,9,1.0,data,9sleeping
19487,5521,sleeping,9,1.0,data,9sleeping
19488,5867,sleeping,9,0.0,data,9sleeping
19489,5906,sleeping,9,0.0,data,9sleeping
19490,5938,sleeping,9,1.0,data,9sleeping
19491,5984,sleeping,9,1.0,data,9sleeping
19492,6017,sleeping,9,1.0,data,9sleeping
19493,6036,sleeping,9,1.0,data,9sleeping
19494,6085,sleeping,9,1.0,data,9sleeping
19495,6107,sleeping,9,1.0,data,9sleeping
19496,6160,sleeping,9,1.0,data,9sleeping
19497,6206,sleeping,9,1.0,data,9sleeping
19498,6211,sleeping,9,1.0,data,9sleeping
19499,6274,sleeping,9,1.0,data,9sleeping
19500,6284,sleeping,9,1.0,data,9sleeping
19501,6337,sleeping,9,1.0,data,9sleeping
19502,6359,sleeping,9,1.0,data,9sleeping
19503,6417,sleeping,9,1.0,data,9sleeping
19504,7025,sleeping,9,1.0,data,9sleeping
19505,7075,sleeping,9,1.0,data,9sleeping
19506,7092,sleeping,9,1.0,data,9sleeping
19507,7145,sleeping,9,1.0,data,9sleeping
19508,7158,sleeping,9,0.0,data,9sleeping
19509,7203,sleeping,9,1.0,data,9sleeping
19510,7244,sleeping,9,0.0,data,9sleeping
19511,7266,sleeping,9,1.0,data,9sleeping
19512,7622,sleeping,9,0.0,data,9sleeping
19513,7658,sleeping,9,0.0,data,9sleeping
19514,7669,sleeping,9,1.0,data,9sleeping
19515,7709,sleeping,9,1.0,data,9sleeping
19516,7748,sleeping,9,1.0,data,9sleeping
19517,7800,sleeping,9,1.0,data,9sleeping
19518,7839,sleeping,9,0.0,data,9sleeping
19519,7875,sleeping,9,0.0,data,9sleeping
19520,7895,sleeping,9,1.0,data,9sleeping
19521,7925,sleeping,9,0.0,data,9sleeping
19522,7995,sleeping,9,1.0,data,9sleeping
19523,8030,sleeping,9,1.0,data,9sleeping
19524,8053,sleeping,9,1.0,data,9sleeping
19525,8094,sleeping,9,1.0,data,9sleeping
19526,8136,sleeping,9,1.0,data,9sleeping
19527,8152,sleeping,9,1.0,data,9sleeping
19528,8506,sleeping,9,0.0,data,9sleeping
19529,8512,sleeping,9,0.0,data,9sleeping
19530,8565,sleeping,9,0.0,data,9sleeping
19531,8586,sleeping,9,1.0,data,9sleeping
19532,8621,sleeping,9,1.0,data,9sleeping
19533,8663,sleeping,9,0.0,data,9sleeping
19534,8715,sleeping,9,0.0,data,9sleeping
19535,8740,sleeping,9,0.0,data,9sleeping
19536,9644,sleeping,9,1.0,data,9sleeping
19537,9711,sleeping,9,0.0,data,9sleeping
19538,9713,sleeping,9,0.0,data,9sleeping
19539,9781,sleeping,9,0.0,data,9sleeping
19540,9814,sleeping,9,0.0,data,9sleeping
19541,9824,sleeping,9,0.0,data,9sleeping
19542,9867,sleeping,9,0.0,data,9sleeping
19543,9894,sleeping,9,1.0,data,9sleeping
19544,10245,sleeping,9,1.0,data,9sleeping
19545,10263,sleeping,9,1.0,data,9sleeping
19546,10315,sleeping,9,1.0,data,9sleeping
19547,10340,sleeping,9,1.0,data,9sleeping
19548,10384,sleeping,9,1.0,data,9sleeping
19549,10433,sleeping,9,1.0,data,9sleeping
19550,10446,sleeping,9,1.0,data,9sleeping
19551,10494,sleeping,9,1.0,data,9sleeping
19552,11997,sleeping,9,1.0,data,9sleeping
19553,12036,sleeping,9,1.0,data,9sleeping
19554,12075,sleeping,9,1.0,data,9sleeping
19555,12084,sleeping,9,1.0,data,9sleeping
19556,12122,sleeping,9,1.0,data,9sleeping
19557,12177,sleeping,9,1.0,data,9sleeping
19558,12206,sleeping,9,1.0,data,9sleeping
19559,12239,sleeping,9,1.0,data,9sleeping
19560,12586,sleeping,9,1.0,data,9sleeping
19561,12599,sleeping,9,1.0,data,9sleeping
19562,12647,sleeping,9,0.0,data,9sleeping
19563,12690,sleeping,9,1.0,data,9sleeping
19564,12705,sleeping,9,0.0,data,9sleeping
19565,12752,sleeping,9,1.0,data,9sleeping
19566,12808,sleeping,9,1.0,data,9sleeping
19567,12837,sleeping,9,1.0,data,9sleeping
19568,13436,sleeping,9,0.0,data,9sleeping
19569,13506,sleeping,9,0.0,data,9sleeping
19570,13511,sleeping,9,0.0,data,9sleeping
19571,13579,sleeping,9,0.0,data,9sleeping
19572,13602,sleeping,9,0.0,data,9sleeping
19573,13625,sleeping,9,0.0,data,9sleeping
19574,13677,sleeping,9,0.0,data,9sleeping
19575,13708,sleeping,9,0.0,data,9sleeping
19576,14028,sleeping,9,0.0,data,9sleeping
19577,14057,sleeping,9,1.0,data,9sleeping
19578,14099,sleeping,9,0.0,data,9sleeping
19579,14130,sleeping,9,0.0,data,9sleeping
19580,14193,sleeping,9,0.0,data,9sleeping
19581,14223,sleeping,9,0.0,data,9sleeping
19582,14264,sleeping,9,1.0,data,9sleeping
19583,14298,sleeping,9,0.0,data,9sleeping
19584,14327,sleeping,9,1.0,data,9sleeping
19585,14350,sleeping,9,1.0,data,9sleeping
19586,14392,sleeping,9,1.0,data,9sleeping
19587,14439,sleeping,9,1.0,data,9sleeping
19588,14468,sleeping,9,1.0,data,9sleeping
19589,14525,sleeping,9,1.0,data,9sleeping
19590,14562,sleeping,9,1.0,data,9sleeping
19591,14597,sleeping,9,1.0,data,9sleeping
19592,15197,sleeping,9,1.0,data,9sleeping
19593,15243,sleeping,9,0.0,data,9sleeping
19594,15288,sleeping,9,0.0,data,9sleeping
19595,15320,sleeping,9,0.0,data,9sleeping
19596,15342,sleeping,9,0.0,data,9sleeping
19597,15371,sleeping,9,0.0,data,9sleeping
19598,15437,sleeping,9,0.0,data,9sleeping
19599,15458,sleeping,9,1.0,data,9sleeping
19600,15785,sleeping,9,0.0,data,9sleeping
19601,15826,sleeping,9,0.0,data,9sleeping
19602,15851,sleeping,9,0.0,data,9sleeping
19603,15889,sleeping,9,0.0,data,9sleeping
19604,15932,sleeping,9,0.0,data,9sleeping
19605,15971,sleeping,9,0.0,data,9sleeping
19606,16000,sleeping,9,1.0,data,9sleeping
19607,16030,sleeping,9,0.0,data,9sleeping
19608,17248,sleeping,9,0.0,data,9sleeping
19609,17278,sleeping,9,0.0,data,9sleeping
19610,17339,sleeping,9,0.0,data,9sleeping
19611,17349,sleeping,9,1.0,data,9sleeping
19612,17387,sleeping,9,0.0,data,9sleeping
19613,17414,sleeping,9,1.0,data,9sleeping
19614,17460,sleeping,9,1.0,data,9sleeping
19615,17501,sleeping,9,1.0,data,9sleeping
19616,17559,sleeping,9,0.0,data,9sleeping
19617,17561,sleeping,9,0.0,data,9sleeping
19618,17614,sleeping,9,0.0,data,9sleeping
19619,17632,sleeping,9,0.0,data,9sleeping
19620,17684,sleeping,9,0.0,data,9sleeping
19621,17733,sleeping,9,1.0,data,9sleeping
19622,17763,sleeping,9,0.0,data,9sleeping
19623,17802,sleeping,9,0.0,data,9sleeping
19624,17825,sleeping,9,1.0,data,9sleeping
19625,17876,sleeping,9,1.0,data,9sleeping
19626,17909,sleeping,9,1.0,data,9sleeping
19627,17950,sleeping,9,1.0,data,9sleeping
19628,17963,sleeping,9,1.0,data,9sleeping
19629,18010,sleeping,9,1.0,data,9sleeping
19630,18035,sleeping,9,1.0,data,9sleeping
19631,18080,sleeping,9,1.0,data,9sleeping
19632,18415,sleeping,9,0.0,data,9sleeping
19633,18439,sleeping,9,0.0,data,9sleeping
19634,18493,sleeping,9,0.0,data,9sleeping
19635,18524,sleeping,9,0.0,data,9sleeping
19636,18565,sleeping,9,0.0,data,9sleeping
19637,18582,sleeping,9,0.0,data,9sleeping
19638,18650,sleeping,9,0.0,data,9sleeping
19639,18680,sleeping,9,0.0,data,9sleeping
19640,19278,sleeping,9,1.0,data,9sleeping
19641,19320,sleeping,9,1.0,data,9sleeping
19642,19359,sleeping,9,1.0,data,9sleeping
19643,19409,sleeping,9,1.0,data,9sleeping
19644,19427,sleeping,9,1.0,data,9sleeping
19645,19460,sleeping,9,1.0,data,9sleeping
19646,19498,sleeping,9,1.0,data,9sleeping
19647,19553,sleeping,9,1.0,data,9sleeping
19648,19570,sleeping,9,0.0,data,9sleeping
19649,19632,sleeping,9,0.0,data,9sleeping
19650,19664,sleeping,9,1.0,data,9sleeping
19651,19685,sleeping,9,0.0,data,9sleeping
19652,19737,sleeping,9,0.0,data,9sleeping
19653,19762,sleeping,9,1.0,data,9sleeping
19654,19811,sleeping,9,0.0,data,9sleeping
19655,19855,sleeping,9,0.0,data,9sleeping
19656,19872,sleeping,9,1.0,data,9sleeping
19657,19930,sleeping,9,1.0,data,9sleeping
19658,19939,sleeping,9,1.0,data,9sleeping
19659,19978,sleeping,9,1.0,data,9sleeping
19660,20027,sleeping,9,1.0,data,9sleeping
19661,20061,sleeping,9,1.0,data,9sleeping
19662,20092,sleeping,9,1.0,data,9sleeping
19663,20145,sleeping,9,1.0,data,9sleeping
19664,20172,sleeping,9,1.0,data,9sleeping
19665,20220,sleeping,9,1.0,data,9sleeping
19666,20254,sleeping,9,1.0,data,9sleeping
19667,20266,sleeping,9,1.0,data,9sleeping
19668,20303,sleeping,9,1.0,data,9sleeping
19669,20337,sleeping,9,0.0,data,9sleeping
19670,20403,sleeping,9,0.0,data,9sleeping
19671,20429,sleeping,9,1.0,data,9sleeping
19672,20740,sleeping,9,1.0,data,9sleeping
19673,20791,sleeping,9,1.0,data,9sleeping
19674,20837,sleeping,9,1.0,data,9sleeping
19675,20862,sleeping,9,1.0,data,9sleeping
19676,20888,sleeping,9,1.0,data,9sleeping
19677,20941,sleeping,9,1.0,data,9sleeping
19678,20983,sleeping,9,1.0,data,9sleeping
19679,21006,sleeping,9,1.0,data,9sleeping
19680,21644,sleeping,9,0.0,data,9sleeping
19681,21674,sleeping,9,0.0,data,9sleeping
19682,21708,sleeping,9,0.0,data,9sleeping
19683,21745,sleeping,9,0.0,data,9sleeping
19684,21771,sleeping,9,1.0,data,9sleeping
19685,21803,sleeping,9,0.0,data,9sleeping
19686,21858,sleeping,9,1.0,data,9sleeping
19687,21897,sleeping,9,0.0,data,9sleeping
19688,22207,sleeping,9,1.0,data,9sleeping
19689,22234,sleeping,9,1.0,data,9sleeping
19690,22293,sleeping,9,1.0,data,9sleeping
19691,22306,sleeping,9,1.0,data,9sleeping
19692,22348,sleeping,9,1.0,data,9sleeping
19693,22408,sleeping,9,1.0,data,9sleeping
19694,22417,sleeping,9,1.0,data,9sleeping
19695,22483,sleeping,9,1.0,data,9sleeping
19696,22494,sleeping,9,0.0,data,9sleeping
19697,22525,sleeping,9,0.0,data,9sleeping
19698,22581,sleeping,9,0.0,data,9sleeping
19699,22620,sleeping,9,0.0,data,9sleeping
19700,22660,sleeping,9,0.0,data,9sleeping
19701,22674,sleeping,9,0.0,data,9sleeping
19702,22727,sleeping,9,1.0,data,9sleeping
19703,22747,sleeping,9,0.0,data,9sleeping
19704,22810,sleeping,9,0.0,data,9sleeping
19705,22828,sleeping,9,0.0,data,9sleeping
19706,22869,sleeping,9,0.0,data,9sleeping
19707,22921,sleeping,9,1.0,data,9sleeping
19708,22931,sleeping,9,0.0,data,9sleeping
19709,22978,sleeping,9,0.0,data,9sleeping
19710,22996,sleeping,9,0.0,data,9sleeping
19711,23039,sleeping,9,0.0,data,9sleeping
19712,23376,sleeping,9,0.0,data,9sleeping
19713,23427,sleeping,9,0.0,data,9sleeping
19714,23446,sleeping,9,0.0,data,9sleeping
19715,23475,sleeping,9,0.0,data,9sleeping
19716,23514,sleeping,9,0.0,data,9sleeping
19717,23564,sleeping,9,0.0,data,9sleeping
19718,23593,sleeping,9,0.0,data,9sleeping
19719,23645,sleeping,9,0.0,data,9sleeping
19720,23949,sleeping,9,0.0,data,9sleeping
19721,24003,sleeping,9,1.0,data,9sleeping
19722,24036,sleeping,9,1.0,data,9sleeping
19723,24087,sleeping,9,1.0,data,9sleeping
19724,24102,sleeping,9,1.0,data,9sleeping
19725,24157,sleeping,9,1.0,data,9sleeping
19726,24180,sleeping,9,1.0,data,9sleeping
19727,24234,sleeping,9,1.0,data,9sleeping
19728,24248,sleeping,9,1.0,data,9sleeping
19729,24298,sleeping,9,1.0,data,9sleeping
19730,24331,sleeping,9,1.0,data,9sleeping
19731,24349,sleeping,9,1.0,data,9sleeping
19732,24385,sleeping,9,1.0,data,9sleeping
19733,24455,sleeping,9,1.0,data,9sleeping
19734,24460,sleeping,9,1.0,data,9sleeping
19735,24498,sleeping,9,1.0,data,9sleeping
19736,25118,sleeping,9,1.0,data,9sleeping
19737,25180,sleeping,9,1.0,data,9sleeping
19738,25207,sleeping,9,1.0,data,9sleeping
19739,25245,sleeping,9,0.0,data,9sleeping
19740,25262,sleeping,9,1.0,data,9sleeping
19741,25312,sleeping,9,0.0,data,9sleeping
19742,25349,sleeping,9,1.0,data,9sleeping
19743,25395,sleeping,9,1.0,data,9sleeping
19744,25429,sleeping,9,0.0,data,9sleeping
19745,25449,sleeping,9,0.0,data,9sleeping
19746,25492,sleeping,9,0.0,data,9sleeping
19747,25526,sleeping,9,0.0,data,9sleeping
19748,25563,sleeping,9,0.0,data,9sleeping
19749,25607,sleeping,9,0.0,data,9sleeping
19750,25634,sleeping,9,0.0,data,9sleeping
19751,25676,sleeping,9,0.0,data,9sleeping
